project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",640,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",648,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",660,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",666,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",673,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",676,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",679,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",684,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addFields,"void _addFields(Map<String, POJOPropertyBuilder>)",694,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",729,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",739,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",747,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",758,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",766,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",774,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",776,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",779,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",782,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",787,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",797,NO,METHOD_CALL_IN_CONDITION;METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",804,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreators,"void _addCreators(Map<String, POJOPropertyBuilder>)",820,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isDelegatingConstructor,boolean _isDelegatingConstructor(PotentialCreator),843,NO,METHOD_CALL_IN_CONDITION;METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isDelegatingConstructor,boolean _isDelegatingConstructor(PotentialCreator),845,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_collectCreators,List<PotentialCreator> _collectCreators(List<? extends AnnotatedWithParams>),854,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeDisabledCreators,void _removeDisabledCreators(List<PotentialCreator>),876,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonVisibleCreators,void _removeNonVisibleCreators(List<PotentialCreator>),894,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonFactoryStaticMethods,"void _removeNonFactoryStaticMethods(List<PotentialCreator>, PotentialCreator)",908,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonFactoryStaticMethods,"void _removeNonFactoryStaticMethods(List<PotentialCreator>, PotentialCreator)",912,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonFactoryStaticMethods,"void _removeNonFactoryStaticMethods(List<PotentialCreator>, PotentialCreator)",917,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonFactoryStaticMethods,"void _removeNonFactoryStaticMethods(List<PotentialCreator>, PotentialCreator)",921,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonFactoryStaticMethods,"void _removeNonFactoryStaticMethods(List<PotentialCreator>, PotentialCreator)",923,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_removeNonFactoryStaticMethods,"void _removeNonFactoryStaticMethods(List<PotentialCreator>, PotentialCreator)",925,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addExplicitlyAnnotatedCreators,"void _addExplicitlyAnnotatedCreators(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>, boolean)",946,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addExplicitlyAnnotatedCreators,"void _addExplicitlyAnnotatedCreators(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>, boolean)",967,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addExplicitlyAnnotatedCreators,"void _addExplicitlyAnnotatedCreators(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>, boolean)",969,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",981,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1000,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1004,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1007,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1011,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1013,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1014,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1021,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_isExplicitlyAnnotatedCreatorPropsBased,"boolean _isExplicitlyAnnotatedCreatorPropsBased(PotentialCreator, Map<String, POJOPropertyBuilder>, ConstructorDetector)",1030,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreatorsWithAnnotatedNames,"void _addCreatorsWithAnnotatedNames(PotentialCreators, List<PotentialCreator>, PotentialCreator)",1045,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreatorsWithAnnotatedNames,"void _addCreatorsWithAnnotatedNames(PotentialCreators, List<PotentialCreator>, PotentialCreator)",1046,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_findCreatorsWithAnnotatedNames,List<PotentialCreator> _findCreatorsWithAnnotatedNames(List<PotentialCreator>),1064,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_findCreatorsWithAnnotatedNames,List<PotentialCreator> _findCreatorsWithAnnotatedNames(List<PotentialCreator>),1068,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1080,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1088,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1094,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1095,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1100,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1105,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1111,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1117,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addImplicitConstructor,"boolean _addImplicitConstructor(PotentialCreators, List<PotentialCreator>, Map<String, POJOPropertyBuilder>)",1119,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreatorParams,"void _addCreatorParams(Map<String, POJOPropertyBuilder>, PotentialCreator, List<POJOPropertyBuilder>)",1143,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreatorParams,"void _addCreatorParams(Map<String, POJOPropertyBuilder>, PotentialCreator, List<POJOPropertyBuilder>)",1145,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/introspect/POJOPropertiesCollector.java,POJOPropertiesCollector,_addCreatorParams,"void _addCreatorParams(Map<String, POJOPropertyBuilder>, PotentialCreator, List<POJOPropertyBuilder>)",1161,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
